GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Aggregate household income in the past 12 months (in 2011 inflation-adjusted dollars),Margin of Error; Aggregate household income in the past 12 months (in 2011 inflation-adjusted dollars)
8600000US13832,13832,ZCTA5 13832,13641200,3104669
8600000US13833,13833,ZCTA5 13833,98573900,12316899
8600000US13835,13835,ZCTA5 13835,32921400,5543529
8600000US13838,13838,ZCTA5 13838,97734700,19183759
8600000US13839,13839,ZCTA5 13839,29111000,7541443
8600000US13841,13841,ZCTA5 13841,8879000,2434480
8600000US13842,13842,ZCTA5 13842,10467300,3710917
8600000US13843,13843,ZCTA5 13843,40225200,8322436
8600000US13844,13844,ZCTA5 13844,21041600,8486889
8600000US13846,13846,ZCTA5 13846,10292900,5403469
8600000US13847,13847,ZCTA5 13847,1703400,910833
8600000US13849,13849,ZCTA5 13849,97275400,12953980
8600000US13850,13850,ZCTA5 13850,733700300,44936194
8600000US13856,13856,ZCTA5 13856,144279000,14250429
8600000US13859,13859,ZCTA5 13859,5584200,5479532
8600000US13860,13860,ZCTA5 13860,2223400,1507868
8600000US13861,13861,ZCTA5 13861,14097100,8027638
8600000US13862,13862,ZCTA5 13862,101754100,14096660
8600000US13863,13863,ZCTA5 13863,10779000,2428909
8600000US13864,13864,ZCTA5 13864,29991600,10603198
8600000US13865,13865,ZCTA5 13865,142628200,12290287
8600000US13901,13901,ZCTA5 13901,471615300,42403426
8600000US13902,13902,ZCTA5 13902,-,**
8600000US13903,13903,ZCTA5 13903,521303900,40244815
8600000US13904,13904,ZCTA5 13904,197768600,17478033
8600000US13905,13905,ZCTA5 13905,558318200,37879461
8600000US14001,14001,ZCTA5 14001,250850000,20538260
8600000US14004,14004,ZCTA5 14004,291111700,35365422
8600000US14005,14005,ZCTA5 14005,50609500,5739924
8600000US14006,14006,ZCTA5 14006,253390400,25550538
8600000US14008,14008,ZCTA5 14008,37358200,13374220
8600000US14009,14009,ZCTA5 14009,138922800,14236561
8600000US14011,14011,ZCTA5 14011,162330600,17069815
8600000US14012,14012,ZCTA5 14012,48663200,5172475
8600000US14013,14013,ZCTA5 14013,36515800,4135457
8600000US14020,14020,ZCTA5 14020,572754700,51199485
8600000US14024,14024,ZCTA5 14024,34690000,4993952
8600000US14025,14025,ZCTA5 14025,94762000,14258370
8600000US14026,14026,ZCTA5 14026,22178500,8731448
8600000US14028,14028,ZCTA5 14028,37284900,9443001
8600000US14030,14030,ZCTA5 14030,51034600,14986552
8600000US14031,14031,ZCTA5 14031,331670700,40235309
8600000US14032,14032,ZCTA5 14032,266392700,26418259
8600000US14033,14033,ZCTA5 14033,74287500,13045573
8600000US14034,14034,ZCTA5 14034,47300500,10556049
8600000US14035,14035,ZCTA5 14035,2624900,2075544
8600000US14036,14036,ZCTA5 14036,138382400,19363074
8600000US14037,14037,ZCTA5 14037,28491500,5125792
8600000US14039,14039,ZCTA5 14039,2426600,1314771
8600000US14040,14040,ZCTA5 14040,56524000,9927341
